"winning_formula","ratio_sim","ratio_real","matssname","modelcomplexity","currency","Best fitting model"
"timeperiod",1.15564379515818,1.32019338418504,"bbs_rtrg_29_2",2,"Metabolic flux","Coupled trend"
"timeperiod",0.278893004884057,0.27516252472674,"bbs_rtrg_35_2",2,"Metabolic flux","Coupled trend"
"timeperiod",0.475084483713264,0.681931315609422,"bbs_rtrg_43_2",2,"Metabolic flux","Coupled trend"
"timeperiod * source",0.716217751108262,0.993973854600184,"bbs_rtrg_45_2",4,"Metabolic flux","Decoupled trends"
"timeperiod",0.609463015025656,0.624929520539778,"bbs_rtrg_47_2",2,"Metabolic flux","Coupled trend"
"1",1.21191749737584,1.00791367008697,"bbs_rtrg_50_2",1,"Metabolic flux","No trend"
"1",0.987284416331533,1.02671469238626,"bbs_rtrg_53_2",1,"Metabolic flux","No trend"
"timeperiod",0.673497620769502,0.754189158329071,"bbs_rtrg_72_2",2,"Metabolic flux","Coupled trend"
"timeperiod",1.25336318043057,2.0184742717978,"bbs_rtrg_105_2",2,"Metabolic flux","Coupled trend"
"1",1.065184222095,1.03738416109003,"bbs_rtrg_10_3",1,"Metabolic flux","No trend"
"timeperiod",1.04326039217122,1.44804607064872,"bbs_rtrg_21_3",2,"Metabolic flux","Coupled trend"
"1",1.63890957098445,1.34715092012273,"bbs_rtrg_41_3",1,"Metabolic flux","No trend"
"timeperiod",1.23912417195209,1.69463618612299,"bbs_rtrg_118_3",2,"Metabolic flux","Coupled trend"
"1",0.809225062557761,1.16453473876828,"bbs_rtrg_119_3",1,"Metabolic flux","No trend"
"timeperiod",1.21382837463774,1.9363857747067,"bbs_rtrg_224_3",2,"Metabolic flux","Coupled trend"
"timeperiod * source",0.78809132070815,1.56339896021466,"bbs_rtrg_319_3",4,"Metabolic flux","Decoupled trends"
"timeperiod",0.633648156572775,0.55106404446612,"bbs_rtrg_12_6",2,"Metabolic flux","Coupled trend"
"1",0.950471432257183,0.894029916922473,"bbs_rtrg_14_6",1,"Metabolic flux","No trend"
"1",0.747735188834546,0.859400941787951,"bbs_rtrg_18_6",1,"Metabolic flux","No trend"
"timeperiod",0.598669113929308,0.601867287658711,"bbs_rtrg_28_6",2,"Metabolic flux","Coupled trend"
"timeperiod",0.763154478847569,0.757125381495935,"bbs_rtrg_32_6",2,"Metabolic flux","Coupled trend"
"1",0.794880514755975,1.24084430393286,"bbs_rtrg_121_6",1,"Metabolic flux","No trend"
"1",1.05006868040892,1.25733380791502,"bbs_rtrg_122_6",1,"Metabolic flux","No trend"
"timeperiod",0.521556454100086,0.436699323766109,"bbs_rtrg_4_7",2,"Metabolic flux","Coupled trend"
"1",1.0187406173216,0.932461842925665,"bbs_rtrg_5_7",1,"Metabolic flux","No trend"
"timeperiod",0.711660642654697,0.858001484532154,"bbs_rtrg_7_7",2,"Metabolic flux","Coupled trend"
"1",0.837322600905124,0.830468318955725,"bbs_rtrg_8_7",1,"Metabolic flux","No trend"
"timeperiod",0.643611640018951,0.571080232371204,"bbs_rtrg_10_7",2,"Metabolic flux","Coupled trend"
"timeperiod",0.633970395439256,0.732179782239944,"bbs_rtrg_13_7",2,"Metabolic flux","Coupled trend"
"timeperiod",1.57879504829298,1.02821301684437,"bbs_rtrg_15_7",2,"Metabolic flux","Coupled trend"
"timeperiod",1.33775294930469,1.22617003069354,"bbs_rtrg_19_7",2,"Metabolic flux","Coupled trend"
"timeperiod",1.59014457296452,1.39579657133104,"bbs_rtrg_20_7",2,"Metabolic flux","Coupled trend"
"1",0.978583460177605,0.841765236431586,"bbs_rtrg_22_7",1,"Metabolic flux","No trend"
"1",0.767304112932676,0.976524102314643,"bbs_rtrg_23_7",1,"Metabolic flux","No trend"
"1",0.968675551416236,0.841404059581774,"bbs_rtrg_24_7",1,"Metabolic flux","No trend"
"timeperiod",1.2055521320643,1.165457416073,"bbs_rtrg_26_7",2,"Metabolic flux","Coupled trend"
"timeperiod",0.333448980958942,0.259734428168552,"bbs_rtrg_27_7",2,"Metabolic flux","Coupled trend"
"1",0.864244635620432,1.00440921864031,"bbs_rtrg_28_7",1,"Metabolic flux","No trend"
"1",1.00057403179643,1.01821706849108,"bbs_rtrg_109_7",1,"Metabolic flux","No trend"
"1",0.883763578387706,1.10705473474886,"bbs_rtrg_1_14",1,"Metabolic flux","No trend"
"1",0.87975213421216,0.883023043424301,"bbs_rtrg_18_14",1,"Metabolic flux","No trend"
"timeperiod",0.785172356294439,0.675426197590168,"bbs_rtrg_21_14",2,"Metabolic flux","Coupled trend"
"1",1.14261209398853,1.57481615261627,"bbs_rtrg_59_14",1,"Metabolic flux","No trend"
"timeperiod",1.06608218798147,1.21403890279716,"bbs_rtrg_71_14",2,"Metabolic flux","Coupled trend"
"timeperiod",0.62129241069647,0.481548784349039,"bbs_rtrg_80_14",2,"Metabolic flux","Coupled trend"
"1",0.568530590259279,0.919037736544546,"bbs_rtrg_88_14",1,"Metabolic flux","No trend"
"timeperiod * source",0.679201391878068,1.1034136434265,"bbs_rtrg_98_14",4,"Metabolic flux","Decoupled trends"
"timeperiod",1.40955914653751,1.5198364888583,"bbs_rtrg_108_14",2,"Metabolic flux","Coupled trend"
"timeperiod",0.644734709359062,0.741056629771796,"bbs_rtrg_137_14",2,"Metabolic flux","Coupled trend"
"timeperiod * source",0.575607394671866,1.06400729339929,"bbs_rtrg_153_14",4,"Metabolic flux","Decoupled trends"
"timeperiod",0.84010251336702,0.815572167479925,"bbs_rtrg_155_14",2,"Metabolic flux","Coupled trend"
"timeperiod",2.08942379527455,1.78360930885035,"bbs_rtrg_166_14",2,"Metabolic flux","Coupled trend"
"1",0.972356848196141,1.08672545296672,"bbs_rtrg_168_14",1,"Metabolic flux","No trend"
"1",0.818216314351126,0.945177958049956,"bbs_rtrg_179_14",1,"Metabolic flux","No trend"
"1",1.01144643577986,0.990968843480441,"bbs_rtrg_185_14",1,"Metabolic flux","No trend"
"timeperiod",0.432122794404447,0.6184117362236,"bbs_rtrg_186_14",2,"Metabolic flux","Coupled trend"
"timeperiod",0.655970483008548,0.795921820469746,"bbs_rtrg_188_14",2,"Metabolic flux","Coupled trend"
"1",1.08492576256046,1.29143203325122,"bbs_rtrg_193_14",1,"Metabolic flux","No trend"
"1",0.964160135821833,0.873651059515829,"bbs_rtrg_198_14",1,"Metabolic flux","No trend"
"timeperiod",1.31718511925375,1.16913274470715,"bbs_rtrg_199_14",2,"Metabolic flux","Coupled trend"
"1",0.86557804849675,1.04251814873835,"bbs_rtrg_1_17",1,"Metabolic flux","No trend"
"timeperiod",0.474276216363397,0.48039965668837,"bbs_rtrg_4_17",2,"Metabolic flux","Coupled trend"
"timeperiod * source",0.973339434115265,1.37370442655819,"bbs_rtrg_9_17",4,"Metabolic flux","Decoupled trends"
"timeperiod",0.702004249567217,0.771773761932654,"bbs_rtrg_11_17",2,"Metabolic flux","Coupled trend"
"timeperiod",0.725151824746341,0.938330217335137,"bbs_rtrg_31_17",2,"Metabolic flux","Coupled trend"
"1",0.797447865594558,1.3267158729908,"bbs_rtrg_32_17",1,"Metabolic flux","No trend"
"timeperiod",1.66609373647157,1.56630652301878,"bbs_rtrg_35_17",2,"Metabolic flux","Coupled trend"
"1",0.914028234708832,1.23805233911142,"bbs_rtrg_37_17",1,"Metabolic flux","No trend"
"timeperiod",0.581500684778445,0.6356676438116,"bbs_rtrg_40_17",2,"Metabolic flux","Coupled trend"
"timeperiod * source",0.744915422466612,1.06963792291683,"bbs_rtrg_44_17",4,"Metabolic flux","Decoupled trends"
"1",1.10361577989128,1.13445379223641,"bbs_rtrg_47_17",1,"Metabolic flux","No trend"
"timeperiod",0.525932827434351,0.731080778377742,"bbs_rtrg_52_17",2,"Metabolic flux","Coupled trend"
"1",0.993285259726184,1.2241586142224,"bbs_rtrg_55_17",1,"Metabolic flux","No trend"
"timeperiod",0.59396800279601,0.547082762788371,"bbs_rtrg_58_17",2,"Metabolic flux","Coupled trend"
"timeperiod",0.808027473517808,0.940488142662156,"bbs_rtrg_207_17",2,"Metabolic flux","Coupled trend"
"1",0.93488276375164,1.33029647034949,"bbs_rtrg_209_17",1,"Metabolic flux","No trend"
"timeperiod",0.540877514703084,0.689871158538175,"bbs_rtrg_221_17",2,"Metabolic flux","Coupled trend"
"1",0.993691964254932,1.06430425715708,"bbs_rtrg_3_18",1,"Metabolic flux","No trend"
"1",0.936665380546805,0.580165504187322,"bbs_rtrg_8_18",1,"Metabolic flux","No trend"
"1",1.11479182269083,1.10386092479513,"bbs_rtrg_9_18",1,"Metabolic flux","No trend"
"timeperiod",0.835072273477918,0.768982615542795,"bbs_rtrg_1_21",2,"Metabolic flux","Coupled trend"
"timeperiod",0.806387854762577,0.894776119372236,"bbs_rtrg_3_21",2,"Metabolic flux","Coupled trend"
"timeperiod",0.525941587954867,0.635615145862965,"bbs_rtrg_109_21",2,"Metabolic flux","Coupled trend"
"timeperiod",0.360856643166524,0.398778529404634,"bbs_rtrg_10_25",2,"Metabolic flux","Coupled trend"
"1",0.991351892759995,1.19120946922617,"bbs_rtrg_14_25",1,"Metabolic flux","No trend"
"timeperiod",0.524186296126244,0.464432814587261,"bbs_rtrg_15_25",2,"Metabolic flux","Coupled trend"
"timeperiod",0.372107928170276,0.447749261749769,"bbs_rtrg_18_25",2,"Metabolic flux","Coupled trend"
"timeperiod",0.418969005198138,0.639382923653658,"bbs_rtrg_20_25",2,"Metabolic flux","Coupled trend"
"timeperiod",1.24213237437601,1.33175144421327,"bbs_rtrg_21_25",2,"Metabolic flux","Coupled trend"
"timeperiod",0.368731964787401,0.565814948374745,"bbs_rtrg_22_25",2,"Metabolic flux","Coupled trend"
"timeperiod",0.365502321193043,0.457307183621659,"bbs_rtrg_24_25",2,"Metabolic flux","Coupled trend"
"timeperiod",0.198861000812933,0.31385756259198,"bbs_rtrg_25_25",2,"Metabolic flux","Coupled trend"
"timeperiod * source",0.544822293868556,0.761111421074572,"bbs_rtrg_27_25",4,"Metabolic flux","Decoupled trends"
"timeperiod",2.006395785212,2.36842910110362,"bbs_rtrg_37_25",2,"Metabolic flux","Coupled trend"
"timeperiod",0.58888869856741,0.617536226159303,"bbs_rtrg_53_25",2,"Metabolic flux","Coupled trend"
"timeperiod",0.34346023880023,0.242978877920072,"bbs_rtrg_57_25",2,"Metabolic flux","Coupled trend"
"timeperiod",0.580970098879334,0.610915283847503,"bbs_rtrg_62_25",2,"Metabolic flux","Coupled trend"
"timeperiod * source",0.91051855154638,1.61168657804663,"bbs_rtrg_66_25",4,"Metabolic flux","Decoupled trends"
"1",0.729450253247051,1.0797649420272,"bbs_rtrg_67_25",1,"Metabolic flux","No trend"
"timeperiod * source",0.436806058192261,1.22543566930941,"bbs_rtrg_73_25",4,"Metabolic flux","Decoupled trends"
"timeperiod",0.752799859415739,0.795580737760175,"bbs_rtrg_81_25",2,"Metabolic flux","Coupled trend"
"1",0.722795924014534,1.12207492942923,"bbs_rtrg_86_25",1,"Metabolic flux","No trend"
"1",0.824717154696946,0.890031399747876,"bbs_rtrg_87_25",1,"Metabolic flux","No trend"
"timeperiod",0.417916910198346,0.728749254853381,"bbs_rtrg_113_25",2,"Metabolic flux","Coupled trend"
"timeperiod * source",0.522355239309615,0.820646483014435,"bbs_rtrg_129_25",4,"Metabolic flux","Decoupled trends"
"timeperiod",1.26653067253708,1.29972524269062,"bbs_rtrg_10_27",2,"Metabolic flux","Coupled trend"
"1",1.04203170171947,1.00608388624989,"bbs_rtrg_21_27",1,"Metabolic flux","No trend"
"1",0.931365374045138,1.08396093171851,"bbs_rtrg_27_27",1,"Metabolic flux","No trend"
"timeperiod",0.529529537608795,0.515555125542563,"bbs_rtrg_33_27",2,"Metabolic flux","Coupled trend"
"timeperiod",1.26955047720204,1.40051031490066,"bbs_rtrg_36_27",2,"Metabolic flux","Coupled trend"
"timeperiod",1.50512605223545,1.30101313238093,"bbs_rtrg_41_27",2,"Metabolic flux","Coupled trend"
"timeperiod",0.745886826813999,0.890312253387867,"bbs_rtrg_46_27",2,"Metabolic flux","Coupled trend"
"timeperiod",1.0100877332357,1.38609673334114,"bbs_rtrg_48_27",2,"Metabolic flux","Coupled trend"
"1",1.06018992269,1.02646730306887,"bbs_rtrg_50_27",1,"Metabolic flux","No trend"
"timeperiod",1.21945258026373,1.31581092908453,"bbs_rtrg_51_27",2,"Metabolic flux","Coupled trend"
"timeperiod",1.29799632160623,1.69730082094375,"bbs_rtrg_57_27",2,"Metabolic flux","Coupled trend"
"timeperiod",2.25600241820122,2.46507059468998,"bbs_rtrg_2_33",2,"Metabolic flux","Coupled trend"
"timeperiod",3.75775761775898,3.45266138849655,"bbs_rtrg_10_33",2,"Metabolic flux","Coupled trend"
"timeperiod",2.89200941680528,5.09786330821558,"bbs_rtrg_14_33",2,"Metabolic flux","Coupled trend"
"timeperiod",0.427580926445234,0.580850350802067,"bbs_rtrg_20_33",2,"Metabolic flux","Coupled trend"
"timeperiod",0.314538205805316,0.438568369305219,"bbs_rtrg_21_33",2,"Metabolic flux","Coupled trend"
"timeperiod",1.55975109642161,1.39678364447739,"bbs_rtrg_25_33",2,"Metabolic flux","Coupled trend"
"timeperiod * source",0.424851054548124,0.754729108355835,"bbs_rtrg_27_33",4,"Metabolic flux","Decoupled trends"
"1",0.969819439495716,0.962675005255417,"bbs_rtrg_111_33",1,"Metabolic flux","No trend"
"timeperiod",0.434201847256374,0.544228297503803,"bbs_rtrg_128_33",2,"Metabolic flux","Coupled trend"
"timeperiod",0.436403195898382,0.535389651897654,"bbs_rtrg_208_33",2,"Metabolic flux","Coupled trend"
"timeperiod",0.686349875910615,0.790117147635254,"bbs_rtrg_212_33",2,"Metabolic flux","Coupled trend"
"1",0.964088190304588,1.51336243101852,"bbs_rtrg_217_33",1,"Metabolic flux","No trend"
"timeperiod",0.451778758967865,0.42745513789471,"bbs_rtrg_220_33",2,"Metabolic flux","Coupled trend"
"timeperiod",0.356174251284816,0.497159564586721,"bbs_rtrg_227_33",2,"Metabolic flux","Coupled trend"
"1",0.791707648019962,0.815715748193806,"bbs_rtrg_1_34",1,"Metabolic flux","No trend"
"timeperiod",0.593931398419424,0.517321687185491,"bbs_rtrg_2_34",2,"Metabolic flux","Coupled trend"
"timeperiod",0.36513340833031,0.397658490091561,"bbs_rtrg_3_34",2,"Metabolic flux","Coupled trend"
"1",0.99989124837725,0.735363186030119,"bbs_rtrg_9_34",1,"Metabolic flux","No trend"
"timeperiod",0.821540286369924,0.708731448831616,"bbs_rtrg_10_34",2,"Metabolic flux","Coupled trend"
"timeperiod",0.660252221037165,0.534964409313879,"bbs_rtrg_12_34",2,"Metabolic flux","Coupled trend"
"timeperiod",0.800354998548663,0.52919401584687,"bbs_rtrg_14_34",2,"Metabolic flux","Coupled trend"
"timeperiod",0.466371338210507,0.55323683767669,"bbs_rtrg_20_34",2,"Metabolic flux","Coupled trend"
"1",0.911409329254303,0.88925608617907,"bbs_rtrg_22_34",1,"Metabolic flux","No trend"
"timeperiod",0.603978320731588,0.503739374994833,"bbs_rtrg_23_34",2,"Metabolic flux","Coupled trend"
"timeperiod",1.68504701978149,1.2361922756763,"bbs_rtrg_24_34",2,"Metabolic flux","Coupled trend"
"timeperiod",0.805940023479432,0.72107835565209,"bbs_rtrg_25_34",2,"Metabolic flux","Coupled trend"
"1",0.912841635637007,0.879308253327912,"bbs_rtrg_29_34",1,"Metabolic flux","No trend"
"timeperiod",0.746387265619288,0.63692302228357,"bbs_rtrg_30_34",2,"Metabolic flux","Coupled trend"
"timeperiod",0.534679410123468,0.464548005391923,"bbs_rtrg_31_34",2,"Metabolic flux","Coupled trend"
"timeperiod",0.666715439634633,0.570066576842681,"bbs_rtrg_32_34",2,"Metabolic flux","Coupled trend"
"timeperiod",0.738499856294183,0.613132842447774,"bbs_rtrg_34_34",2,"Metabolic flux","Coupled trend"
"timeperiod",0.40637794361734,0.438296774878257,"bbs_rtrg_38_34",2,"Metabolic flux","Coupled trend"
"timeperiod",0.521663274217265,0.599659541724254,"bbs_rtrg_41_34",2,"Metabolic flux","Coupled trend"
"timeperiod",0.638307105450683,0.709203283437273,"bbs_rtrg_42_34",2,"Metabolic flux","Coupled trend"
"timeperiod",1.92751779400395,1.85099519331134,"bbs_rtrg_43_34",2,"Metabolic flux","Coupled trend"
"timeperiod",0.44015844465321,0.406033684152679,"bbs_rtrg_44_34",2,"Metabolic flux","Coupled trend"
"timeperiod",1.26791908430415,1.49498153062131,"bbs_rtrg_46_34",2,"Metabolic flux","Coupled trend"
"timeperiod",0.899295609185927,0.743125129527067,"bbs_rtrg_47_34",2,"Metabolic flux","Coupled trend"
"1",1.02457556212214,1.07347870519057,"bbs_rtrg_49_34",1,"Metabolic flux","No trend"
"1",0.91367832330264,0.948119582722258,"bbs_rtrg_50_34",1,"Metabolic flux","No trend"
"1",0.857759133392842,0.778238484063178,"bbs_rtrg_51_34",1,"Metabolic flux","No trend"
"timeperiod",0.677429642033348,0.659797234359088,"bbs_rtrg_52_34",2,"Metabolic flux","Coupled trend"
"timeperiod",0.429352042069921,0.469701271711677,"bbs_rtrg_54_34",2,"Metabolic flux","Coupled trend"
"timeperiod",0.776853630539624,0.86777954636355,"bbs_rtrg_59_34",2,"Metabolic flux","Coupled trend"
"1",0.79789816632658,0.88155707676598,"bbs_rtrg_60_34",1,"Metabolic flux","No trend"
"timeperiod",0.607649529425805,0.749047734166684,"bbs_rtrg_61_34",2,"Metabolic flux","Coupled trend"
"timeperiod",0.677308328025971,0.829505280351231,"bbs_rtrg_63_34",2,"Metabolic flux","Coupled trend"
"timeperiod",0.732584871647209,0.926938990649291,"bbs_rtrg_5_35",2,"Metabolic flux","Coupled trend"
"timeperiod",0.552230873493103,0.577344289540773,"bbs_rtrg_9_35",2,"Metabolic flux","Coupled trend"
"timeperiod",0.779883276569673,0.619983589086468,"bbs_rtrg_10_35",2,"Metabolic flux","Coupled trend"
"timeperiod",0.680910725383029,0.571999511121165,"bbs_rtrg_11_35",2,"Metabolic flux","Coupled trend"
"timeperiod",0.760893010923055,0.772202057506556,"bbs_rtrg_13_35",2,"Metabolic flux","Coupled trend"
"1",0.863917702698298,0.930297412733321,"bbs_rtrg_14_35",1,"Metabolic flux","No trend"
"timeperiod",0.652820444758928,0.548885373989406,"bbs_rtrg_21_35",2,"Metabolic flux","Coupled trend"
"timeperiod",1.60441156653161,1.27482089877081,"bbs_rtrg_22_35",2,"Metabolic flux","Coupled trend"
"1",0.787482949209326,0.919635436675917,"bbs_rtrg_26_35",1,"Metabolic flux","No trend"
"timeperiod",0.695899767762052,0.738292864448249,"bbs_rtrg_28_35",2,"Metabolic flux","Coupled trend"
"timeperiod",1.19037119968483,1.10802517341791,"bbs_rtrg_35_35",2,"Metabolic flux","Coupled trend"
"timeperiod",0.691569893532788,0.807193580496399,"bbs_rtrg_37_35",2,"Metabolic flux","Coupled trend"
"timeperiod",0.830533985066684,0.850085213958066,"bbs_rtrg_38_35",2,"Metabolic flux","Coupled trend"
"timeperiod",0.710552992954711,0.709139259375188,"bbs_rtrg_39_35",2,"Metabolic flux","Coupled trend"
"timeperiod",0.684656984846801,0.735593884744027,"bbs_rtrg_1_36",2,"Metabolic flux","Coupled trend"
"timeperiod",1.68666210135571,2.0063417006391,"bbs_rtrg_2_36",2,"Metabolic flux","Coupled trend"
"1",0.800777964080256,1.06763284700614,"bbs_rtrg_3_36",1,"Metabolic flux","No trend"
"timeperiod",0.730138217231486,0.641260943003253,"bbs_rtrg_6_36",2,"Metabolic flux","Coupled trend"
"1",1.01488017584615,1.03550181159153,"bbs_rtrg_13_36",1,"Metabolic flux","No trend"
"timeperiod",0.318135840269774,0.335549049633951,"bbs_rtrg_14_36",2,"Metabolic flux","Coupled trend"
"timeperiod",0.674519889102567,0.652746079254128,"bbs_rtrg_17_36",2,"Metabolic flux","Coupled trend"
"1",0.909140550120432,0.852205638223625,"bbs_rtrg_28_36",1,"Metabolic flux","No trend"
"timeperiod",0.532537842416403,0.579425345614039,"bbs_rtrg_32_36",2,"Metabolic flux","Coupled trend"
"timeperiod",0.876272485089806,0.664639903350175,"bbs_rtrg_33_36",2,"Metabolic flux","Coupled trend"
"timeperiod",1.59837727632464,1.43173716973378,"bbs_rtrg_6_38",2,"Metabolic flux","Coupled trend"
"timeperiod",1.86788207237619,1.90181617475144,"bbs_rtrg_7_38",2,"Metabolic flux","Coupled trend"
"timeperiod",0.308551737999541,0.355031889432022,"bbs_rtrg_8_38",2,"Metabolic flux","Coupled trend"
"1",0.99200390092136,0.893321508260305,"bbs_rtrg_10_38",1,"Metabolic flux","No trend"
"timeperiod",0.469368357872191,0.54767179404324,"bbs_rtrg_13_38",2,"Metabolic flux","Coupled trend"
"timeperiod",0.685490382721786,0.704744051987483,"bbs_rtrg_14_38",2,"Metabolic flux","Coupled trend"
"timeperiod * source",0.565887879382948,0.884652063043753,"bbs_rtrg_15_38",4,"Metabolic flux","Decoupled trends"
"timeperiod",1.38735883134455,1.58710051818536,"bbs_rtrg_16_38",2,"Metabolic flux","Coupled trend"
"1",0.819388280057079,0.840383686074613,"bbs_rtrg_17_38",1,"Metabolic flux","No trend"
"timeperiod",4.31917993922838,4.01201664843101,"bbs_rtrg_21_38",2,"Metabolic flux","Coupled trend"
"timeperiod",0.721447562062034,0.677418830515165,"bbs_rtrg_26_38",2,"Metabolic flux","Coupled trend"
"timeperiod",1.38945482192132,1.47572992047115,"bbs_rtrg_27_38",2,"Metabolic flux","Coupled trend"
"timeperiod",0.7280356709839,0.608176453028544,"bbs_rtrg_28_38",2,"Metabolic flux","Coupled trend"
"timeperiod",0.840986027029005,0.731418571270152,"bbs_rtrg_29_38",2,"Metabolic flux","Coupled trend"
"timeperiod",0.729180288517444,0.599611233028532,"bbs_rtrg_30_38",2,"Metabolic flux","Coupled trend"
"timeperiod",1.7225171533559,1.50927328394433,"bbs_rtrg_32_38",2,"Metabolic flux","Coupled trend"
"timeperiod",2.01549855495057,1.62884419389547,"bbs_rtrg_37_38",2,"Metabolic flux","Coupled trend"
"1",1.01035368435584,1.03975220958561,"bbs_rtrg_118_38",1,"Metabolic flux","No trend"
"timeperiod",1.7369994396255,1.79235359418554,"bbs_rtrg_3_39",2,"Metabolic flux","Coupled trend"
"timeperiod",0.695993539716199,0.894150909637319,"bbs_rtrg_6_39",2,"Metabolic flux","Coupled trend"
"1",0.986072801107985,1.16335166276019,"bbs_rtrg_9_39",1,"Metabolic flux","No trend"
"1",0.897410752478556,1.1841693782633,"bbs_rtrg_10_39",1,"Metabolic flux","No trend"
"timeperiod",2.11163046485066,2.46688070515309,"bbs_rtrg_21_39",2,"Metabolic flux","Coupled trend"
"timeperiod",0.800943319397612,0.778862864650431,"bbs_rtrg_25_39",2,"Metabolic flux","Coupled trend"
"1",0.830746541021477,0.778260481360902,"bbs_rtrg_40_39",1,"Metabolic flux","No trend"
"1",0.992603723727351,1.18496421097165,"bbs_rtrg_44_39",1,"Metabolic flux","No trend"
"1",0.883958852802127,1.05318624480258,"bbs_rtrg_137_39",1,"Metabolic flux","No trend"
"1",1.05325169701784,1.1409848893642,"bbs_rtrg_9_42",1,"Metabolic flux","No trend"
"timeperiod",0.824363036434621,0.862488856583422,"bbs_rtrg_18_42",2,"Metabolic flux","Coupled trend"
"timeperiod",0.627492323505345,0.584238697355444,"bbs_rtrg_38_42",2,"Metabolic flux","Coupled trend"
"timeperiod * source",0.635314270140033,1.20896227789776,"bbs_rtrg_101_42",4,"Metabolic flux","Decoupled trends"
"timeperiod",0.459754255726381,0.558394409467113,"bbs_rtrg_119_42",2,"Metabolic flux","Coupled trend"
"timeperiod",0.368731406836021,0.341236490802661,"bbs_rtrg_3_44",2,"Metabolic flux","Coupled trend"
"timeperiod",0.847284728751131,0.742676386089212,"bbs_rtrg_4_44",2,"Metabolic flux","Coupled trend"
"timeperiod",0.650025816202732,0.597516316923865,"bbs_rtrg_6_44",2,"Metabolic flux","Coupled trend"
"timeperiod",0.485979001617366,0.575449660144842,"bbs_rtrg_7_44",2,"Metabolic flux","Coupled trend"
"timeperiod",0.562822364928311,0.792352442821705,"bbs_rtrg_12_44",2,"Metabolic flux","Coupled trend"
"1",0.818629576940991,1.20451366559992,"bbs_rtrg_13_44",1,"Metabolic flux","No trend"
"timeperiod",0.537631497470184,0.723054075397972,"bbs_rtrg_19_44",2,"Metabolic flux","Coupled trend"
"1",1.01603241028985,1.284750802738,"bbs_rtrg_26_44",1,"Metabolic flux","No trend"
"timeperiod",0.596633328379629,0.753700528313862,"bbs_rtrg_32_44",2,"Metabolic flux","Coupled trend"
"timeperiod",1.40981228343922,1.55849884176058,"bbs_rtrg_33_44",2,"Metabolic flux","Coupled trend"
"timeperiod * source",0.490825741529808,0.700861270783561,"bbs_rtrg_120_44",4,"Metabolic flux","Decoupled trends"
"timeperiod",0.677756471677789,0.700218777925231,"bbs_rtrg_1_46",2,"Metabolic flux","Coupled trend"
"1",0.907006593792215,0.974164047103642,"bbs_rtrg_3_46",1,"Metabolic flux","No trend"
"timeperiod",0.705523730252414,0.81931049069852,"bbs_rtrg_4_46",2,"Metabolic flux","Coupled trend"
"timeperiod",0.735882244135632,0.813017513415741,"bbs_rtrg_5_46",2,"Metabolic flux","Coupled trend"
"timeperiod",1.64568202608941,1.53871380809167,"bbs_rtrg_6_46",2,"Metabolic flux","Coupled trend"
"timeperiod",0.552725515029104,0.602347816384891,"bbs_rtrg_8_46",2,"Metabolic flux","Coupled trend"
"timeperiod * source",1.04774007655179,0.649907290858023,"bbs_rtrg_11_46",4,"Metabolic flux","Decoupled trends"
"timeperiod",0.666793863808608,0.55915724425712,"bbs_rtrg_13_46",2,"Metabolic flux","Coupled trend"
"timeperiod",0.585010105609768,0.451146644551327,"bbs_rtrg_14_46",2,"Metabolic flux","Coupled trend"
"timeperiod",0.592231446003669,0.537340536366553,"bbs_rtrg_15_46",2,"Metabolic flux","Coupled trend"
"timeperiod",0.525095083476569,0.506439567458044,"bbs_rtrg_16_46",2,"Metabolic flux","Coupled trend"
"1",1.03181210240643,1.03817093987481,"bbs_rtrg_17_46",1,"Metabolic flux","No trend"
"timeperiod",0.745837438159019,0.712547759519938,"bbs_rtrg_29_46",2,"Metabolic flux","Coupled trend"
"timeperiod",1.65616373596435,1.12906758431084,"bbs_rtrg_30_46",2,"Metabolic flux","Coupled trend"
"timeperiod * source",0.71126002555346,1.154008417182,"bbs_rtrg_31_46",4,"Metabolic flux","Decoupled trends"
"timeperiod",0.610640948435566,0.702885897313279,"bbs_rtrg_32_46",2,"Metabolic flux","Coupled trend"
"timeperiod",0.591201524402626,0.606477037658643,"bbs_rtrg_33_46",2,"Metabolic flux","Coupled trend"
"1",0.815386687724353,1.17251169763287,"bbs_rtrg_35_46",1,"Metabolic flux","No trend"
"timeperiod * source",0.978130208954057,1.3763428340443,"bbs_rtrg_36_46",4,"Metabolic flux","Decoupled trends"
"1",0.725746993695203,1.20177662093018,"bbs_rtrg_37_46",1,"Metabolic flux","No trend"
"timeperiod",1.63063202713534,1.83238027491674,"bbs_rtrg_38_46",2,"Metabolic flux","Coupled trend"
"timeperiod",0.606569625178849,0.674740505022889,"bbs_rtrg_39_46",2,"Metabolic flux","Coupled trend"
"timeperiod",0.507836645745625,0.591655361530564,"bbs_rtrg_41_46",2,"Metabolic flux","Coupled trend"
"timeperiod * source",1.41508278826343,2.2315912817827,"bbs_rtrg_42_46",4,"Metabolic flux","Decoupled trends"
"timeperiod",1.15888088284747,1.46842367418607,"bbs_rtrg_43_46",2,"Metabolic flux","Coupled trend"
"timeperiod",0.517816559244459,0.596283957191771,"bbs_rtrg_44_46",2,"Metabolic flux","Coupled trend"
"timeperiod",1.80341117309782,1.9781477919109,"bbs_rtrg_47_46",2,"Metabolic flux","Coupled trend"
